scenario,eirp_dbm,interferer_count,mean_signal_dbm,mean_interference_dbm,noise_dbm,mean_sinr_db,mean_linear_sinr_db,median_sinr_db,p05_sinr_db,p95_sinr_db,outage_lt_0_db,outage_lt_3_db
beam_discrimination,60.0,31,-97.18941156262426,-95.67531612402487,-100.01029995663981,-2.796557031269872,-2.2592753909463656,-2.74783991167177,-6.407555033847648,0.7915971396273351,0.9027,0.9971
beam_discrimination,60.0,32,-97.18941156262426,-95.52279087990932,-100.01029995663981,-2.91039179274376,-2.3739904783248202,-2.8893233928502564,-6.51282103562897,0.6421301668397059,0.9135,0.9975
beam_discrimination,60.0,33,-97.18941156262426,-95.37622999381553,-100.01029995663981,-3.0185464517297316,-2.4837247663275432,-2.9980631461462357,-6.594223852264888,0.491842203104323,0.9196,0.9982
beam_discrimination,60.0,34,-97.18941156262426,-95.25694431450816,-100.01029995663981,-3.110359784824076,-2.5722125793397503,-3.0863190730181294,-6.731956827113553,0.42056565102665183,0.9254,0.9981
beam_discrimination,60.0,35,-97.18941156262426,-95.15891591531192,-100.01029995663981,-3.186422329684189,-2.6487423744083416,-3.175266016462495,-6.785527550797945,0.3593486661590755,0.9307,0.9983
beam_discrimination,60.0,36,-97.18941156262426,-95.02524718897726,-100.01029995663981,-3.287676352820518,-2.749278931883353,-3.2579799493838215,-6.871873209195118,0.26918458229472625,0.9354,0.9987
beam_discrimination,60.0,37,-97.18941156262426,-94.8965215398529,-100.01029995663981,-3.386446652216413,-2.8570625141399635,-3.353545095956857,-6.923819367045512,0.1312654167012596,0.9418,0.9982
beam_discrimination,60.0,38,-97.18941156262426,-94.78555082031576,-100.01029995663981,-3.474201047235806,-2.946939088368966,-3.4800191674307293,-7.0265595775910805,0.05293769783902846,0.9476,0.9992
beam_discrimination,60.0,39,-97.18941156262426,-94.670742661407,-100.01029995663981,-3.5625060045288293,-3.0311588439659154,-3.553745671627059,-7.09460224675678,-0.019528271225992332,0.9511,0.9994
beam_discrimination,60.0,40,-97.18941156262426,-94.56767206895968,-100.01029995663981,-3.643735696445969,-3.1121547212656586,-3.6082581709198616,-7.256329930966722,-0.10045858099722403,0.9558,0.9993
beam_discrimination,60.0,41,-97.18941156262426,-94.45817324412914,-100.01029995663981,-3.728828576103064,-3.2024505008743347,-3.6875900211916854,-7.264166518038017,-0.17801412906319544,0.957,0.9993
beam_discrimination,60.0,42,-97.18941156262426,-94.36274523997639,-100.01029995663981,-3.805580340770154,-3.2764201244339386,-3.783326167970383,-7.35298969984893,-0.26947240142354595,0.9611,0.9994
beam_discrimination,60.0,43,-97.18941156262426,-94.26142865575478,-100.01029995663981,-3.883963201366952,-3.3523656104138184,-3.86393341237247,-7.431208821809952,-0.3705410050186214,0.966,0.9995
beam_discrimination,60.0,44,-97.18941156262426,-94.14726012369596,-100.01029995663981,-3.9765079975722912,-3.453980183249074,-3.9529775186908247,-7.517167130398612,-0.4669859450757845,0.9684,0.9995
beam_discrimination,60.0,45,-97.18941156262426,-94.05550303590196,-100.01029995663981,-4.049720509542758,-3.521528486790861,-4.044181007315464,-7.578131167496857,-0.5553854027807889,0.9709,0.9998
beam_discrimination,60.0,46,-97.18941156262426,-93.9415847661026,-100.01029995663981,-4.140013588783522,-3.6149258230906094,-4.1294835452099194,-7.687839444708743,-0.5987211272580643,0.9733,0.9997
beam_discrimination,60.0,47,-97.18941156262426,-93.87687697387625,-100.01029995663981,-4.19291432630472,-3.669842047885375,-4.183493861868575,-7.8055562170208805,-0.6783492966589847,0.9749,0.9999
beam_discrimination,60.0,48,-97.18941156262426,-93.7650159343649,-100.01029995663981,-4.283668906614948,-3.761398438388852,-4.257998276877929,-7.870290234732924,-0.7896743304323252,0.9784,0.9999
beam_discrimination,60.0,49,-97.18941156262426,-93.69559189494369,-100.01029995663981,-4.342336929705537,-3.8178768155705334,-4.316121796712144,-7.899469044880826,-0.8184431526972391,0.979,0.9998
beam_discrimination,60.0,50,-97.18941156262426,-93.60259055562635,-100.01029995663981,-4.417826418192831,-3.897007987599606,-4.3801082055745155,-7.9571260525241465,-0.9565278131937381,0.9818,0.9999
